"	1.450000	",,"	-0.033337	"
"	1.450000	",,"	-0.071191	"
"	1.450000	",,"	-0.045740	"
"	1.448000	",,"	-0.067970	"
"	1.448000	",,"	-0.053472	"
"	1.448000	",,"	-0.065553	"
"	1.448000	",,"	-0.039619	"
"	1.446000	",,"	-0.061043	"
"	1.446000	",,"	-0.054116	"
"	1.446000	",,"	-0.101636	"
"	1.446000	",,"	-0.076829	"
"	1.444000	",,"	-0.078118	"
"	1.444000	",,"	-0.015456	"
"	1.444000	",,"	-0.057660	"
"	1.444000	",,"	-0.037525	"
"	1.442000	",,"	0.010317	"
"	1.442000	",,"	-0.083272	"
"	1.442000	",,"	0.035446	"
"	1.442000	",,"	0.026264	"
"	1.440000	",,"	0.069112	"
"	1.440000	",,"	0.037218	"
"	1.440000	",,"	0.216020	"
"	1.440000	",,"	0.276749	"
"	1.438000	",,"	0.422369	"
"	1.438000	",,"	0.495017	"
"	1.438000	",,"	0.568955	"
"	1.438000	",,"	0.612448	"
"	1.436000	",,"	0.725046	"
"	1.436000	",,"	0.788997	"
"	1.436000	",,"	0.890963	"
"	1.436000	",,"	0.879204	"
"	1.434000	",,"	0.792057	"
"	1.434000	",,"	0.919314	"
"	1.434000	",,"	0.926885	"
"	1.434000	",,"	0.932362	"
"	1.432000	",,"	0.788191	"
"	1.432000	",,"	0.692185	"
"	1.432000	",,"	0.503394	"
"	1.432000	",,"	0.523046	"
"	1.430000	",,"	0.490346	"
"	1.430000	",,"	0.368567	"
"	1.430000	",,"	0.230679	"
"	1.430000	",,"	0.099074	"
"	1.428000	",,"	0.090858	"
"	1.428000	",,"	0.028519	"
"	1.428000	",,"	-0.114361	"
"	1.428000	",,"	-0.093904	"
"	1.426000	",,"	-0.117905	"
"	1.426000	",,"	-0.112590	"
"	1.426000	",,"	-0.190715	"
"	1.426000	",,"	-0.177184	"
"	1.424000	",,"	-0.122416	"
"	1.424000	",,"	-0.176539	"
"	1.424000	",,"	-0.177506	"
"	1.424000	",,"	-0.217777	"
"	1.422000	",,"	-0.142712	"
"	1.422000	",,"	-0.084883	"
"	1.422000	",,"	-0.182983	"
"	1.422000	",,"	-0.116456	"
"	1.420000	",,"	-0.091488	"
"	1.420000	",,"	-0.078440	"
"	1.420000	",,"	-0.021255	"
"	1.420000	",,"	-0.215360	"
"	1.418000	",,"	-0.153343	"
"	1.418000	",,"	-0.177184	"
"	1.418000	",,"	-0.163492	"
"	1.418000	",,"	-0.207789	"
"	1.416000	",,"	-0.227603	"
"	1.416000	",,"	-0.240167	"
"	1.416000	",,"	-0.320870	"
"	1.416000	",,"	-0.367261	"
"	1.414000	",,"	-0.406404	"
"	1.414000	",,"	-0.351958	"
"	1.414000	",,"	-0.210206	"
"	1.414000	",,"	-0.430083	"
"	1.412000	",,"	-0.420257	"
"	1.412000	",,"	-0.413975	"
"	1.412000	",,"	-0.350831	"
"	1.412000	",,"	-0.361623	"
"	1.410000	",,"	-0.383531	"
"	1.410000	",,"	-0.358885	"
"	1.410000	",,"	-0.162042	"
"	1.410000	",,"	-0.297351	"
"	1.408000	",,"	-0.269645	"
"	1.408000	",,"	-0.512235	"
"	1.408000	",,"	-0.217938	"
"	1.408000	",,"	-0.155599	"
"	1.406000	",,"	-0.180244	"
"	1.406000	",,"	-0.157532	"
"	1.406000	",,"	-0.141584	"
"	1.406000	",,"	-0.127248	"
"	1.404000	",,"	-0.105985	"
"	1.404000	",,"	-0.096481	"
"	1.404000	",,"	-0.077473	"
"	1.404000	",,"	-0.176056	"
"	1.402000	",,"	-0.087299	"
"	1.402000	",,"	-0.113234	"
"	1.402000	",,"	-0.069097	"
"	1.402000	",,"	-0.051861	"
"	1.400000	",,"	-0.007563	"
"	1.400000	",,"	-0.107274	"
"	1.400000	",,"	-0.098575	"
"	1.400000	",,"	-0.098575	"
"	1.398000	",,"	-0.109368	"
"	1.398000	",,"	-0.129181	"
"	1.398000	",,"	-0.114200	"
"	1.398000	",,"	-0.091971	"
"	1.396000	",,"	-0.103247	"
"	1.396000	",,"	-0.125154	"
"	1.396000	",,"	-0.131114	"
"	1.396000	",,"	-0.188943	"
"	1.394000	",,"	-0.144323	"
"	1.394000	",,"	-0.145773	"
"	1.394000	",,"	-0.158659	"
"	1.394000	",,"	-0.236945	"
"	1.392000	",,"	-0.146578	"
"	1.392000	",,"	-0.164619	"
"	1.392000	",,"	-0.210045	"
"	1.392000	",,"	-0.150122	"
"	1.390000	",,"	-0.129181	"
"	1.390000	",,"	-0.142229	"
"	1.390000	",,"	-0.167841	"
"	1.390000	",,"	-0.206018	"
"	1.388000	",,"	-0.143517	"
"	1.388000	",,"	-0.148028	"
"	1.388000	",,"	-0.122577	"
"	1.388000	",,"	-0.131114	"
"	1.386000	",,"	-0.160431	"
"	1.386000	",,"	-0.107274	"
"	1.386000	",,"	-0.086333	"
"	1.386000	",,"	-0.123221	"
"	1.384000	",,"	-0.118550	"
"	1.384000	",,"	-0.084722	"
"	1.384000	",,"	-0.105502	"
"	1.384000	",,"	-0.064426	"
"	1.382000	",,"	-0.087944	"
"	1.382000	",,"	-0.072319	"
"	1.382000	",,"	-0.067486	"
"	1.382000	",,"	-0.101958	"
"	1.380000	",,"	-0.131597	"
"	1.380000	",,"	-0.052667	"
"	1.380000	",,"	-0.026893	"
"	1.380000	",,"	-0.051217	"
"	1.378000	",,"	-0.072158	"
"	1.378000	",,"	-0.061526	"
"	1.378000	",,"	-0.042357	"
"	1.378000	",,"	-0.041713	"
"	1.376000	",,"	-0.089555	"
"	1.376000	",,"	-0.060721	"
"	1.376000	",,"	-0.005630	"
"	1.376000	",,"	0.001779	"
"	1.374000	",,"	-0.100025	"
"	1.374000	",,"	-0.119999	"
"	1.374000	",,"	-0.072480	"
"	1.374000	",,"	-0.028182	"
"	1.372000	",,"	-0.055405	"
"	1.372000	",,"	-0.071191	"
"	1.372000	",,"	-0.054761	"
"	1.372000	",,"	-0.051056	"
"	1.370000	",,"	-0.043485	"
"	1.370000	",,"	-0.099059	"
"	1.370000	",,"	-0.051700	"
"	1.370000	",,"	-0.046868	"
"	1.368000	",,"	-0.094226	"
"	1.368000	",,"	-0.110979	"
"	1.368000	",,"	-0.090199	"
"	1.368000	",,"	-0.072158	"
"	1.366000	",,"	-0.057660	"
"	1.366000	",,"	0.038345	"
"	1.366000	",,"	-0.053472	"
"	1.366000	",,"	-0.011268	"
"	1.364000	",,"	-0.069741	"
"	1.364000	",,"	-0.090843	"
"	1.364000	",,"	-0.038814	"
"	1.364000	",,"	-0.037686	"
"	1.362000	",,"	-0.042679	"
"	1.362000	",,"	-0.046062	"
"	1.362000	",,"	-0.067970	"
"	1.362000	",,"	0.002263	"
"	1.360000	",,"	-0.047512	"
"	1.360000	",,"	-0.036881	"
"	1.360000	",,"	-0.069419	"
"	1.360000	",,"	-0.049123	"
"	1.358000	",,"	0.002263	"
"	1.358000	",,"	-0.068453	"
"	1.358000	",,"	-0.078601	"
"	1.358000	",,"	-0.045579	"
"	1.356000	",,"	-0.038652	"
"	1.356000	",,"	0.049943	"
"	1.356000	",,"	-0.059432	"
"	1.356000	",,"	-0.038008	"
"	1.354000	",,"	-0.059110	"
"	1.354000	",,"	-0.089071	"
"	1.354000	",,"	-0.040102	"
"	1.354000	",,"	-0.006919	"
"	1.352000	",,"	-0.043163	"
"	1.352000	",,"	-0.047029	"
"	1.352000	",,"	-0.046062	"
"	1.352000	",,"	-0.031726	"
"	1.350000	",,"	-0.053472	"
"	1.350000	",,"	-0.004181	"
"	1.350000	",,"	-0.053311	"
"	1.350000	",,"	-0.077312	"
"	1.348000	",,"	-0.048962	"
"	1.348000	",,"	-0.037686	"
"	1.348000	",,"	-0.001120	"
"	1.348000	",,"	-0.012718	"
"	1.346000	",,"	-0.051378	"
"	1.346000	",,"	-0.023027	"
"	1.346000	",,"	-0.056372	"
"	1.346000	",,"	-0.033176	"
"	1.344000	",,"	-0.031887	"
"	1.344000	",,"	-0.030115	"
"	1.344000	",,"	0.114377	"
"	1.344000	",,"	-0.043485	"
"	1.342000	",,"	-0.045257	"
"	1.342000	",,"	-0.055727	"
"	1.342000	",,"	-0.048156	"
"	1.342000	",,"	-0.033498	"
"	1.340000	",,"	-0.043807	"
"	1.340000	",,"	-0.042357	"
"	1.340000	",,"	-0.091488	"
"	1.340000	",,"	-0.036397	"
"	1.338000	",,"	-0.026249	"
"	1.338000	",,"	-0.004664	"
"	1.338000	",,"	-0.062976	"
"	1.338000	",,"	0.007095	"
"	1.336000	",,"	-0.052828	"
"	1.336000	",,"	-0.072802	"
"	1.336000	",,"	-0.108401	"
"	1.336000	",,"	0.014183	"
"	1.334000	",,"	-0.017712	"
